"site_id","watershed","is_core_watershed","year","egg_masses_annual","n_egg_records_annual","egg_status_annual","staff_mean_oct_mar","staff_max_oct_mar","staff_start_janmar","staff_mean_janmar","staff_mean_prev_oct_dec","n_staff_records_oct_mar","hydroperiod"
"KC04","KANOFF CREEK",1,2023,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"KC04","KANOFF CREEK",1,2024,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"KC04","KANOFF CREEK",1,2025,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"LS01","LAGUNA SALADA",1,1997,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS01","LAGUNA SALADA",1,1998,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS01","LAGUNA SALADA",1,1999,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS01","LAGUNA SALADA",1,2000,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS01","LAGUNA SALADA",1,2001,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS01","LAGUNA SALADA",1,2002,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS01","LAGUNA SALADA",1,2003,42,41,"surveyed_nonzero",NA,NA,NA,NA,NA,NA,"perennial"
"LS01","LAGUNA SALADA",1,2004,55,57,"surveyed_nonzero",NA,NA,NA,NA,NA,NA,"perennial"
"LS01","LAGUNA SALADA",1,2005,16,17,"surveyed_nonzero",NA,NA,NA,NA,NA,NA,"perennial"
"LS01","LAGUNA SALADA",1,2006,43,46,"surveyed_nonzero",NA,NA,NA,NA,NA,NA,"perennial"
"LS01","LAGUNA SALADA",1,2007,27,31,"surveyed_nonzero",3.675,10,10,3.675,NA,4,"perennial"
"LS01","LAGUNA SALADA",1,2008,85,93,"surveyed_nonzero",3.01714285714286,3.63,0.95,3.01714285714286,NA,7,"perennial"
"LS01","LAGUNA SALADA",1,2009,57,68,"surveyed_nonzero",2.21538461538462,3.7,1.2,2.48,1.33333333333333,13,"perennial"
"LS01","LAGUNA SALADA",1,2010,21,22,"surveyed_nonzero",1.851,2.9,1.8,2.6,1.102,10,"perennial"
"LS01","LAGUNA SALADA",1,2011,55,28,"surveyed_nonzero",2.38571428571429,2.8,2.1,2.5,1.7,7,"perennial"
"LS01","LAGUNA SALADA",1,2012,55,65,"surveyed_nonzero",1.825,2.5,1.9,1.825,NA,8,"perennial"
"LS01","LAGUNA SALADA",1,2013,23,29,"surveyed_nonzero",1.99714285714286,2.3,1.6,2.01333333333333,1.9,7,"perennial"
"LS01","LAGUNA SALADA",1,2014,10,22,"surveyed_nonzero",1.415,2.1,0.68,1.35714285714286,1.55,10,"perennial"
"LS01","LAGUNA SALADA",1,2015,29,49,"surveyed_nonzero",2.17166666666667,2.84,2.48,2.64307692307692,0.946,18,"perennial"
"LS01","LAGUNA SALADA",1,2016,11,24,"surveyed_nonzero",2.15571428571429,2.72,1.9,2.08666666666667,2.24777777777778,21,"perennial"
"LS01","LAGUNA SALADA",1,2017,1,27,"surveyed_nonzero",2.62414285714286,4.68,1.8,2.77705555555556,1.70666666666667,21,"perennial"
"LS01","LAGUNA SALADA",1,2018,9,27,"surveyed_nonzero",1.70952380952381,2.1,1.28,1.670625,1.834,21,"perennial"
"LS01","LAGUNA SALADA",1,2019,1,19,"surveyed_nonzero",2.1875,3.08,2.42,2.39384615384615,1.29333333333333,16,"perennial"
"LS01","LAGUNA SALADA",1,2020,11,22,"surveyed_nonzero",1.74166666666667,2.38,1.98,1.80538461538462,1.576,18,"perennial"
"LS01","LAGUNA SALADA",1,2021,3,11,"surveyed_nonzero",1.87,2.1,1.6,1.84222222222222,1.95333333333333,12,"perennial"
"LS01","LAGUNA SALADA",1,2022,2,23,"surveyed_nonzero",2.34636363636364,2.5,2.1,2.34636363636364,NA,11,"perennial"
"LS01","LAGUNA SALADA",1,2023,7,21,"surveyed_nonzero",2.8104,4.48,4.12,3.23714285714286,2.26727272727273,25,"perennial"
"LS01","LAGUNA SALADA",1,2024,NA,NA,"not_surveyed",1.4825,1.7,NA,NA,1.4825,4,"perennial"
"LS01","LAGUNA SALADA",1,2025,6,15,"surveyed_nonzero",1.715,2.1,1.6,1.715,NA,6,"perennial"
"LS02","LAGUNA SALADA",1,1997,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS02","LAGUNA SALADA",1,1998,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS02","LAGUNA SALADA",1,1999,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS02","LAGUNA SALADA",1,2000,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS02","LAGUNA SALADA",1,2001,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS02","LAGUNA SALADA",1,2002,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS02","LAGUNA SALADA",1,2003,0,1,"surveyed_zero",NA,NA,NA,NA,NA,NA,"perennial"
"LS02","LAGUNA SALADA",1,2004,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS02","LAGUNA SALADA",1,2005,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS02","LAGUNA SALADA",1,2006,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS02","LAGUNA SALADA",1,2007,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS02","LAGUNA SALADA",1,2008,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS02","LAGUNA SALADA",1,2009,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS02","LAGUNA SALADA",1,2010,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS02","LAGUNA SALADA",1,2011,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS02","LAGUNA SALADA",1,2012,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS02","LAGUNA SALADA",1,2013,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS02","LAGUNA SALADA",1,2014,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS02","LAGUNA SALADA",1,2015,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS02","LAGUNA SALADA",1,2016,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS02","LAGUNA SALADA",1,2017,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS02","LAGUNA SALADA",1,2018,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS02","LAGUNA SALADA",1,2019,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS02","LAGUNA SALADA",1,2020,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS02","LAGUNA SALADA",1,2021,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS02","LAGUNA SALADA",1,2022,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS02","LAGUNA SALADA",1,2023,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS02","LAGUNA SALADA",1,2024,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS02","LAGUNA SALADA",1,2025,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS03","LAGUNA SALADA",1,1997,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS03","LAGUNA SALADA",1,1998,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS03","LAGUNA SALADA",1,1999,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS03","LAGUNA SALADA",1,2000,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS03","LAGUNA SALADA",1,2001,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS03","LAGUNA SALADA",1,2002,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS03","LAGUNA SALADA",1,2003,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS03","LAGUNA SALADA",1,2004,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS03","LAGUNA SALADA",1,2005,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS03","LAGUNA SALADA",1,2006,2,2,"surveyed_nonzero",NA,NA,NA,NA,NA,NA,"perennial"
"LS03","LAGUNA SALADA",1,2007,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS03","LAGUNA SALADA",1,2008,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS03","LAGUNA SALADA",1,2009,11,11,"surveyed_nonzero",NA,NA,NA,NA,NA,NA,"perennial"
"LS03","LAGUNA SALADA",1,2010,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS03","LAGUNA SALADA",1,2011,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS03","LAGUNA SALADA",1,2012,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS03","LAGUNA SALADA",1,2013,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS03","LAGUNA SALADA",1,2014,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS03","LAGUNA SALADA",1,2015,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS03","LAGUNA SALADA",1,2016,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS03","LAGUNA SALADA",1,2017,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS03","LAGUNA SALADA",1,2018,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS03","LAGUNA SALADA",1,2019,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS03","LAGUNA SALADA",1,2020,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS03","LAGUNA SALADA",1,2021,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS03","LAGUNA SALADA",1,2022,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS03","LAGUNA SALADA",1,2023,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS03","LAGUNA SALADA",1,2024,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS03","LAGUNA SALADA",1,2025,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS04","LAGUNA SALADA",1,1997,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS04","LAGUNA SALADA",1,1998,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS04","LAGUNA SALADA",1,1999,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS04","LAGUNA SALADA",1,2000,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS04","LAGUNA SALADA",1,2001,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS04","LAGUNA SALADA",1,2002,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS04","LAGUNA SALADA",1,2003,2,2,"surveyed_nonzero",NA,NA,NA,NA,NA,NA,"perennial"
"LS04","LAGUNA SALADA",1,2004,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS04","LAGUNA SALADA",1,2005,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS04","LAGUNA SALADA",1,2006,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS04","LAGUNA SALADA",1,2007,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS04","LAGUNA SALADA",1,2008,4,6,"surveyed_nonzero",3.4,3.4,3.4,3.4,NA,1,"perennial"
"LS04","LAGUNA SALADA",1,2009,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS04","LAGUNA SALADA",1,2010,1,4,"surveyed_nonzero",NA,NA,NA,NA,NA,NA,"perennial"
"LS04","LAGUNA SALADA",1,2011,7,11,"surveyed_nonzero",NA,NA,NA,NA,NA,NA,"perennial"
"LS04","LAGUNA SALADA",1,2012,1,13,"surveyed_nonzero",1.56857142857143,2.3,1.9,1.44666666666667,2.3,7,"perennial"
"LS04","LAGUNA SALADA",1,2013,5,11,"surveyed_nonzero",1.87666666666667,2.3,0.68,1.872,1.9,6,"perennial"
"LS04","LAGUNA SALADA",1,2014,6,14,"surveyed_nonzero",1.47444444444444,1.92,0.76,1.53142857142857,1.275,9,"perennial"
"LS04","LAGUNA SALADA",1,2015,6,29,"surveyed_nonzero",2.23470588235294,2.84,2.48,2.64307692307692,0.9075,17,"perennial"
"LS04","LAGUNA SALADA",1,2016,1,15,"surveyed_nonzero",2.10809523809524,2.72,1.9,2.08666666666667,2.13666666666667,21,"perennial"
"LS04","LAGUNA SALADA",1,2017,0,27,"surveyed_zero",2.62414285714286,4.68,1.8,2.77705555555556,1.70666666666667,21,"perennial"
"LS04","LAGUNA SALADA",1,2018,0,21,"surveyed_zero",1.70952380952381,2.1,1.28,1.670625,1.834,21,"perennial"
"LS04","LAGUNA SALADA",1,2019,0,19,"surveyed_zero",2.1875,3.08,2.42,2.39384615384615,1.29333333333333,16,"perennial"
"LS04","LAGUNA SALADA",1,2020,0,16,"surveyed_zero",1.74166666666667,2.38,1.98,1.80538461538462,1.576,18,"perennial"
"LS04","LAGUNA SALADA",1,2021,0,9,"surveyed_zero",1.87,2.1,1.6,1.84222222222222,1.95333333333333,12,"perennial"
"LS04","LAGUNA SALADA",1,2022,0,22,"surveyed_zero",2.34636363636364,2.5,2.1,2.34636363636364,NA,11,"perennial"
"LS04","LAGUNA SALADA",1,2023,3,20,"surveyed_nonzero",2.81708333333333,4.48,4.12,3.28230769230769,2.26727272727273,24,"perennial"
"LS04","LAGUNA SALADA",1,2024,NA,NA,"not_surveyed",1.4825,1.7,NA,NA,1.4825,4,"perennial"
"LS04","LAGUNA SALADA",1,2025,0,11,"surveyed_zero",NA,NA,NA,NA,NA,NA,"perennial"
"LS05","LAGUNA SALADA",1,1997,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS05","LAGUNA SALADA",1,1998,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS05","LAGUNA SALADA",1,1999,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS05","LAGUNA SALADA",1,2000,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS05","LAGUNA SALADA",1,2001,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS05","LAGUNA SALADA",1,2002,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS05","LAGUNA SALADA",1,2003,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS05","LAGUNA SALADA",1,2004,0,3,"surveyed_zero",NA,NA,NA,NA,NA,NA,"perennial"
"LS05","LAGUNA SALADA",1,2005,3,7,"surveyed_nonzero",NA,NA,NA,NA,NA,NA,"perennial"
"LS05","LAGUNA SALADA",1,2006,9,12,"surveyed_nonzero",NA,NA,NA,NA,NA,NA,"perennial"
"LS05","LAGUNA SALADA",1,2007,3,6,"surveyed_nonzero",3.2,3.2,NA,NA,3.2,1,"perennial"
"LS05","LAGUNA SALADA",1,2008,26,5,"surveyed_nonzero",NA,NA,NA,NA,NA,NA,"perennial"
"LS05","LAGUNA SALADA",1,2009,7,9,"surveyed_nonzero",3,3,3,3,NA,1,"perennial"
"LS05","LAGUNA SALADA",1,2010,0,3,"surveyed_zero",4.05,4.7,4.5,4.48333333333333,2.75,4,"perennial"
"LS05","LAGUNA SALADA",1,2011,1,6,"surveyed_nonzero",4.53333333333333,4.6,4.5,4.53333333333333,NA,3,"perennial"
"LS05","LAGUNA SALADA",1,2012,0,3,"surveyed_zero",3.6,3.75,3.3,3.525,3.75,3,"perennial"
"LS05","LAGUNA SALADA",1,2013,10,13,"surveyed_nonzero",NA,NA,NA,NA,NA,NA,"perennial"
"LS05","LAGUNA SALADA",1,2014,2,5,"surveyed_nonzero",3.41666666666667,3.75,3.25,3.5,3.25,3,"perennial"
"LS05","LAGUNA SALADA",1,2015,1,6,"surveyed_nonzero",3.80666666666667,4.05,3.78,3.80666666666667,NA,3,"perennial"
"LS05","LAGUNA SALADA",1,2016,0,8,"surveyed_zero",3.76,4.2,4.1,3.74,3.8,6,"perennial"
"LS05","LAGUNA SALADA",1,2017,2,10,"surveyed_nonzero",2.87,4.32,4.32,4.29,1.45,4,"perennial"
"LS05","LAGUNA SALADA",1,2018,0,3,"surveyed_zero",NA,NA,NA,NA,NA,NA,"perennial"
"LS05","LAGUNA SALADA",1,2019,0,6,"surveyed_zero",0,0,0,0,NA,1,"perennial"
"LS05","LAGUNA SALADA",1,2020,0,5,"surveyed_zero",0,0,NA,NA,0,2,"perennial"
"LS05","LAGUNA SALADA",1,2021,0,7,"surveyed_zero",NA,NA,NA,NA,NA,NA,"perennial"
"LS05","LAGUNA SALADA",1,2022,0,11,"surveyed_zero",NA,NA,NA,NA,NA,NA,"perennial"
"LS05","LAGUNA SALADA",1,2023,0,7,"surveyed_zero",0,0,0,0,NA,1,"perennial"
"LS05","LAGUNA SALADA",1,2024,0,7,"surveyed_zero",4.02857142857143,4.2,3.9,4.02857142857143,NA,7,"perennial"
"LS05","LAGUNA SALADA",1,2025,0,5,"surveyed_zero",4.07,4.2,4,4.07,NA,5,"perennial"
"LS06","LAGUNA SALADA",1,1997,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"LS06","LAGUNA SALADA",1,1998,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"LS06","LAGUNA SALADA",1,1999,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"LS06","LAGUNA SALADA",1,2000,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"LS06","LAGUNA SALADA",1,2001,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"LS06","LAGUNA SALADA",1,2002,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"LS06","LAGUNA SALADA",1,2003,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"LS06","LAGUNA SALADA",1,2004,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"LS06","LAGUNA SALADA",1,2005,0,5,"surveyed_zero",NA,NA,NA,NA,NA,NA,"seasonal"
"LS06","LAGUNA SALADA",1,2006,3,7,"surveyed_nonzero",3.5375,4,4,3.5375,NA,4,"seasonal"
"LS06","LAGUNA SALADA",1,2007,0,5,"surveyed_zero",NA,NA,NA,NA,NA,NA,"seasonal"
"LS06","LAGUNA SALADA",1,2008,2,5,"surveyed_nonzero",NA,NA,NA,NA,NA,NA,"seasonal"
"LS06","LAGUNA SALADA",1,2009,0,4,"surveyed_zero",2.95,4.1,4,2.95,NA,3,"seasonal"
"LS06","LAGUNA SALADA",1,2010,0,2,"surveyed_zero",1.3,1.3,NA,NA,1.3,1,"seasonal"
"LS06","LAGUNA SALADA",1,2011,21,23,"surveyed_nonzero",2.8,2.8,NA,NA,2.8,1,"seasonal"
"LS06","LAGUNA SALADA",1,2012,10,11,"surveyed_nonzero",2.175,3.25,1.1,2.175,NA,2,"seasonal"
"LS06","LAGUNA SALADA",1,2013,7,10,"surveyed_nonzero",NA,NA,NA,NA,NA,NA,"seasonal"
"LS06","LAGUNA SALADA",1,2014,0,4,"surveyed_zero",0.75,1.25,0.75,0.75,NA,3,"seasonal"
"LS06","LAGUNA SALADA",1,2015,3,6,"surveyed_nonzero",3.36,4.18,3.58,3.36,NA,4,"seasonal"
"LS06","LAGUNA SALADA",1,2016,0,8,"surveyed_zero",3.99833333333333,4.56,4.1,4.21,3.575,6,"seasonal"
"LS06","LAGUNA SALADA",1,2017,9,14,"surveyed_nonzero",2.955,4.54,4.54,2.955,NA,2,"seasonal"
"LS06","LAGUNA SALADA",1,2018,0,3,"surveyed_zero",NA,NA,NA,NA,NA,NA,"seasonal"
"LS06","LAGUNA SALADA",1,2019,0,6,"surveyed_zero",0,0,0,0,NA,1,"seasonal"
"LS06","LAGUNA SALADA",1,2020,0,7,"surveyed_zero",0,0,NA,NA,0,2,"seasonal"
"LS06","LAGUNA SALADA",1,2021,0,8,"surveyed_zero",NA,NA,NA,NA,NA,NA,"seasonal"
"LS06","LAGUNA SALADA",1,2022,15,16,"surveyed_nonzero",NA,NA,NA,NA,NA,NA,"seasonal"
"LS06","LAGUNA SALADA",1,2023,22,16,"surveyed_nonzero",0,0,0,0,NA,1,"seasonal"
"LS06","LAGUNA SALADA",1,2024,6,11,"surveyed_nonzero",4.15714285714286,4.5,3.4,4.15714285714286,NA,7,"seasonal"
"LS06","LAGUNA SALADA",1,2025,10,12,"surveyed_nonzero",4.396,4.5,4.4,4.396,NA,5,"seasonal"
"LS07","LAGUNA SALADA",1,1997,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"LS07","LAGUNA SALADA",1,1998,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"LS07","LAGUNA SALADA",1,1999,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"LS07","LAGUNA SALADA",1,2000,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"LS07","LAGUNA SALADA",1,2001,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"LS07","LAGUNA SALADA",1,2002,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"LS07","LAGUNA SALADA",1,2003,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"LS07","LAGUNA SALADA",1,2004,0,3,"surveyed_zero",NA,NA,NA,NA,NA,NA,"seasonal"
"LS07","LAGUNA SALADA",1,2005,0,2,"surveyed_zero",NA,NA,NA,NA,NA,NA,"seasonal"
"LS07","LAGUNA SALADA",1,2006,0,5,"surveyed_zero",NA,NA,NA,NA,NA,NA,"seasonal"
"LS07","LAGUNA SALADA",1,2007,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"LS07","LAGUNA SALADA",1,2008,0,5,"surveyed_zero",NA,NA,NA,NA,NA,NA,"seasonal"
"LS07","LAGUNA SALADA",1,2009,5,8,"surveyed_nonzero",5.25,5.25,5.25,5.25,NA,1,"seasonal"
"LS07","LAGUNA SALADA",1,2010,3,7,"surveyed_nonzero",5.3,5.3,5.3,5.3,NA,1,"seasonal"
"LS07","LAGUNA SALADA",1,2011,42,42,"surveyed_nonzero",5.1,5.3,5.25,5.1,NA,3,"seasonal"
"LS07","LAGUNA SALADA",1,2012,76,52,"surveyed_nonzero",3.11666666666667,3.25,3.25,3.11666666666667,NA,3,"seasonal"
"LS07","LAGUNA SALADA",1,2013,58,61,"surveyed_nonzero",5,5,5,5,NA,1,"seasonal"
"LS07","LAGUNA SALADA",1,2014,5,6,"surveyed_nonzero",0.25,0.25,0.25,0.25,NA,2,"seasonal"
"LS07","LAGUNA SALADA",1,2015,21,22,"surveyed_nonzero",3.775,4.2,4,3.775,NA,4,"seasonal"
"LS07","LAGUNA SALADA",1,2016,8,13,"surveyed_nonzero",4.21666666666667,5.16,4.68,4.7125,3.225,6,"seasonal"
"LS07","LAGUNA SALADA",1,2017,7,13,"surveyed_nonzero",NA,NA,NA,NA,NA,NA,"seasonal"
"LS07","LAGUNA SALADA",1,2018,3,5,"surveyed_nonzero",NA,NA,NA,NA,NA,NA,"seasonal"
"LS07","LAGUNA SALADA",1,2019,0,6,"surveyed_zero",0,0,0,0,NA,1,"seasonal"
"LS07","LAGUNA SALADA",1,2020,8,10,"surveyed_nonzero",0,0,NA,NA,0,2,"seasonal"
"LS07","LAGUNA SALADA",1,2021,0,8,"surveyed_zero",NA,NA,NA,NA,NA,NA,"seasonal"
"LS07","LAGUNA SALADA",1,2022,38,42,"surveyed_nonzero",NA,NA,NA,NA,NA,NA,"seasonal"
"LS07","LAGUNA SALADA",1,2023,30,27,"surveyed_nonzero",0,0,0,0,NA,1,"seasonal"
"LS07","LAGUNA SALADA",1,2024,11,11,"surveyed_nonzero",4.44285714285714,5.2,2.7,4.44285714285714,NA,7,"seasonal"
"LS07","LAGUNA SALADA",1,2025,37,29,"surveyed_nonzero",4.756,5.2,4.7,4.756,NA,5,"seasonal"
"LS08","LAGUNA SALADA",1,1997,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS08","LAGUNA SALADA",1,1998,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS08","LAGUNA SALADA",1,1999,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS08","LAGUNA SALADA",1,2000,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS08","LAGUNA SALADA",1,2001,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS08","LAGUNA SALADA",1,2002,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS08","LAGUNA SALADA",1,2003,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS08","LAGUNA SALADA",1,2004,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS08","LAGUNA SALADA",1,2005,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS08","LAGUNA SALADA",1,2006,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS08","LAGUNA SALADA",1,2007,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS08","LAGUNA SALADA",1,2008,4,5,"surveyed_nonzero",NA,NA,NA,NA,NA,NA,"perennial"
"LS08","LAGUNA SALADA",1,2009,13,13,"surveyed_nonzero",2.75,2.75,2.75,2.75,NA,1,"perennial"
"LS08","LAGUNA SALADA",1,2010,0,3,"surveyed_zero",2.8,2.8,NA,NA,2.8,1,"perennial"
"LS08","LAGUNA SALADA",1,2011,65,67,"surveyed_nonzero",3.8,4.5,4.5,4.5,3.1,2,"perennial"
"LS08","LAGUNA SALADA",1,2012,10,10,"surveyed_nonzero",5.5,5.5,5.5,5.5,NA,1,"perennial"
"LS08","LAGUNA SALADA",1,2013,18,20,"surveyed_nonzero",NA,NA,NA,NA,NA,NA,"perennial"
"LS08","LAGUNA SALADA",1,2014,0,3,"surveyed_zero",2.1,3.15,2.75,2.95,0.4,3,"perennial"
"LS08","LAGUNA SALADA",1,2015,10,14,"surveyed_nonzero",4.9575,5.2,5.18,4.9575,NA,4,"perennial"
